id,author,author-aux,author-orcid,booktitle,cdate,cdrom,cite,cite-label,crossref,editor,editor-orcid,ee,ee-type,i,journal,key,mdate,month,note,note-type,number,pages,publisher,publtype,sub,sup,title,title-bibtex,tt,url,volume,year
37092,Morten Hovd|Muhammad Faisal Aftab|Selvanathan Sivalingam,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2018.06.007,,,Comput. Chem. Eng.,journals/cce/AftabHS18,2020-05-18,,,,,320-330,,,,,Plant-wide oscillation detection using multivariate empirical mode decomposition.,,,db/journals/cce/cce117.html#AftabHS18,117,2018.0
37093,A. S. Ferreira|João Roberto Bertini Jr.|Maria C. Nicoletti|Roberto de Campos Giordano,,0000-0002-1679-3151,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2012.08.004,,,Comput. Chem. Eng.,journals/cce/FerreiraNBG13,2020-05-18,,,,,58-73,,,,,Methodology for inferring kinetic parameters of diesel oil HDS reactions based on scarce experimental data.,,,db/journals/cce/cce48.html#FerreiraNBG13,48,2013.0
37094,Eric Yang|Ioannis P. Androulakis|Martin L. Yarmush|Timothy Maguire,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2007.01.009,,,Comput. Chem. Eng.,journals/cce/YangMYA08,2020-05-18,,,,4-5,633-649,,,,,Informative gene selection and design of regulatory networks using integer optimization.,,,db/journals/cce/cce32.html#YangMYA08,32,2008.0
37095,Celso J. Munaro|Marco Antonio de Souza L. Cuadros|Saul Munareto,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2011.09.006,,,Comput. Chem. Eng.,journals/cce/CuadrosMM12,2020-05-18,,,,,106-114,,,,,Improved stiction compensation in pneumatic control valves.,,,db/journals/cce/cce38.html#CuadrosMM12,38,2012.0
37096,F. Fenila|Yogendra N. Shastri,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2020.106776,,,Comput. Chem. Eng.,journals/cce/FenilaS20,2020-03-10,,,,,106776,,,,,Stochastic optimization of enzymatic hydrolysis of lignocellulosic biomass.,,,db/journals/cce/cce135.html#FenilaS20,135,2020.0
37097,Kaushik Ghosh 0001|Manojkumar Ramteke|Rajagopalan Srinivasan,,0000-0002-3837-8952|0000-0002-8790-4349,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2013.09.014,,,Comput. Chem. Eng.,journals/cce/GhoshRS14,2020-10-26,,,,,260-276,,,,,Optimal variable selection for effective statistical process monitoring.,,,db/journals/cce/cce60.html#GhoshRS14,60,2014.0
37098,Min Chen|Qiang Xu,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2019.04.014,,,Comput. Chem. Eng.,journals/cce/ChenX19,2020-05-18,,,,,157-167,,,,,Optimal scheduling for olefin plant furnace system with consideration of inherent process upset reduction.,,,db/journals/cce/cce126.html#ChenX19,126,2019.0
37099,Carl D. Laird|Jose S. Rodriguez|Victor M. Zavala,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2019.06.003,,,Comput. Chem. Eng.,journals/cce/RodriguezLZ20,2020-05-18,,,,,,,,,,Scalable preconditioning of block-structured linear algebra systems using ADMM.,,,db/journals/cce/cce133.html#RodriguezLZ20,133,2020.0
37100,Jean Pierre Belaud|Juliette Heintz|Moises Teles Dos Santos|Nishant Pandya|Vincent Gerbaud,,0000-0002-8082-7619|0000-0002-9632-5007|0000-0003-2738-7922,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2014.09.009,,,Comput. Chem. Eng.,journals/cce/HeintzBPSG14,2020-05-18,,,,,362-376,,,,,Computer aided product design tool for sustainable product development.,,,db/journals/cce/cce71.html#HeintzBPSG14,71,2014.0
37101,Babatunde A. Ogunnaike|Dionisios G. Vlachos|Jacob A. McGill,,0000-0002-6795-8403|0000-0002-8246-070X,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2013.09.003|https://www.wikidata.org/entity/Q59767087,,,Comput. Chem. Eng.,journals/cce/McGillOV14,2020-05-18,,,,,143-153,,,,,A robust and efficient triangulation-based optimization algorithm for stochastic black-box systems.,,,db/journals/cce/cce60.html#McGillOV14,60,2014.0
37102,Nazish Hoda|Prashant K. Bhattacharya|Satyanarayana V. Suggala,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2005.08.014,,,Comput. Chem. Eng.,journals/cce/HodaSB05,2020-05-18,,,,2,202-214,,,,,Pervaporation of hydrazine-water through hollow fiber module: Modeling and simulation.,,,db/journals/cce/cce30.html#HodaSB05,30,2005.0
37103,Jung-Fa Tsai|Ming-Hua Lin,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2006.02.013,,,Comput. Chem. Eng.,journals/cce/TsaiL06,2020-05-18,,,,8,1256-1263,,,,,An optimization approach for solving signomial discrete programming problems with free variables.,,,db/journals/cce/cce30.html#TsaiL06,30,2006.0
37104,D. Settell|Salvador García Muñoz,,0000-0003-0067-9773,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2009.07.005,,,Comput. Chem. Eng.,journals/cce/MunozS09,2020-05-18,,,,12,2106-2110,,,,,Application of multivariate latent variable modeling to pilot-scale spray drying monitoring and fault detection: Monitoring with fundamental knowledge.,,,db/journals/cce/cce33.html#MunozS09,33,2009.0
37105,Adrián Ferrari|Evaristo Chalbaud Biscaia Jr.|Soledad Gutiérrez,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2010.07.030,,,Comput. Chem. Eng.,journals/cce/FerrariGB10,2020-05-18,,,,12,1994-1998,,,,,Development of an optimal operation strategy in a sequential batch reactor (SBR) through mixed-integer particle swarm dynamic optimization (PSO).,,,db/journals/cce/cce34.html#FerrariGB10,34,2010.0
37106,Iftekhar A. Karimi|Jie Li|Rajagopalan Srinivasan,,0000-0001-7122-0578|0000-0002-8790-4349,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2010.07.031,,,Comput. Chem. Eng.,journals/cce/LiKS10,2020-05-18,,,,12,2118-2128,,,,,Efficient bulk maritime logistics for the supply and delivery of multiple chemicals.,,,db/journals/cce/cce34.html#LiKS10,34,2010.0
37107,Bjarne A. Foss|Brage Rugstad Knudsen,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2013.05.022,,,Comput. Chem. Eng.,journals/cce/KnudsenF13,2020-05-18,,,,,54-67,,,,,Shut-in based production optimization of shale-gas systems.,,,db/journals/cce/cce58.html#KnudsenF13,58,2013.0
37108,José L. Figueroa|Silvina I. Biagiola,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2004.03.004,,,Comput. Chem. Eng.,journals/cce/BiagiolaF04,2020-05-18,,,,9,1881-1898,,,,,A high gain nonlinear observer: application to the control of an unstable nonlinear process.,,,db/journals/cce/cce28.html#BiagiolaF04,28,2004.0
37109,Ignacio E. Grossmann|José Antonio Caballero|Natalia Quirante,,0000-0002-0575-7294,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2016.10.002,,,Comput. Chem. Eng.,journals/cce/QuiranteCG17,2020-05-18,,,,,149-168,,,,,A novel disjunctive model for the simultaneous optimization and heat integration.,,,db/journals/cce/cce96.html#QuiranteCG17,96,2017.0
37110,Alexandra Grancharova|Jus Kocijan|Tor Arne Johansen,,0000-0001-7527-8865|0000-0002-1221-946X,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2004.06.010,,,Comput. Chem. Eng.,journals/cce/GrancharovaJK04,2020-10-26,,,,12,2481-2491,,,,,Explicit model predictive control of gas-liquid separation plant via orthogonal search tree partitioning.,,,db/journals/cce/cce28.html#GrancharovaJK04,28,2004.0
37111,Denise Blanc|Pascal Dufour|Pierre Laurent|Youssoufi Touré,,0000-0001-8403-0685,,,,,,,,,https://doi.org/10.1016/S0098-1354(03)00099-1,,,Comput. Chem. Eng.,journals/cce/DufourTBL03,2020-05-18,,,,11,1533-1542,,,,,On nonlinear distributed parameter model predictive control strategy: on-line calculation time reduction and application to an experimental drying process.,,,db/journals/cce/cce27.html#DufourTBL03,27,2003.0
37112,Arthur E. Pastore de Lima|Christos T. Maravelias|Joonjae Ryu|Lingxun Kong,,0000-0003-2734-0366,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2019.106653,,,Comput. Chem. Eng.,journals/cce/RyuKLM20,2020-10-26,,,,,,,,,,A generalized superstructure-based framework for process synthesis.,,,db/journals/cce/cce133.html#RyuKLM20,133,2020.0
37113,José M. Pinto|Maria C. A. Carvalho|Sandra R. Micheletto,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2007.05.013,,,Comput. Chem. Eng.,journals/cce/MichelettoCP08,2020-05-18,,,,1-2,170-185,,,,,Operational optimization of the utility system of an oil refinery.,,,db/journals/cce/cce32.html#MichelettoCP08,32,2008.0
37114,Alírio E. Rodrigues|Ana M. Ribeiro|Idelfonso B. R. Nogueira|José M. Loureiro|Márcio A. F. Martins|Vinícius Viena,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2020.106820,,,Comput. Chem. Eng.,journals/cce/VienaMRLRN20,2020-05-12,,,,,106820,,,,,Transient analysis of true/simulated moving bed reactors: A case study on the synthesis of n-Propyl propionate.,,,db/journals/cce/cce137.html#VienaMRLRN20,137,2020.0
37115,Athanasios Mantalaris|Efstratios N. Pistikopoulos|Eleni Pefani|Michael C. Georgiadis|Nicki Panoskaltsis,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2013.02.003,,,Comput. Chem. Eng.,journals/cce/PefaniPMGP13,2020-05-18,,,,,187-195,,,,,Design of optimal patient-specific chemotherapy protocols for the treatment of acute myeloid leukemia (AML).,,,db/journals/cce/cce57.html#PefaniPMGP13,57,2013.0
37116,Christodoulos A. Floudas|Zukui Li,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2015.05.010,,,Comput. Chem. Eng.,journals/cce/LiF16,2020-05-18,,,,,599-610,,,,,Optimal scenario reduction framework based on distance of uncertainty distribution and output performance: II. Sequential reduction.,,,db/journals/cce/cce84.html#LiF16,84,2016.0
37117,Ignacio E. Grossmann|Lorenz T. Biegler|Ravindra S. Kamath,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2010.07.028,,,Comput. Chem. Eng.,journals/cce/KamathBG10,2020-05-18,,,,12,2085-2096,,,,,An equation-oriented approach for handling thermodynamics based on cubic equation of state in process optimization.,,,db/journals/cce/cce34.html#KamathBG10,34,2010.0
37118,Jordan Jalving|Victor M. Zavala|Yankai Cao,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2019.03.009,,,Comput. Chem. Eng.,journals/cce/JalvingCZ19,2020-05-18,,,,,134-154,,,,,Graph-based modeling and simulation of complex systems.,,,db/journals/cce/cce125.html#JalvingCZ19,125,2019.0
37119,Alexandra Komrakova|Archie Eaglesham|Don Jones|Francesco Maluta|Suzanne M. Kresta,,0000-0002-0086-1439|0000-0003-1208-5665,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2017.06.014|https://www.wikidata.org/entity/Q57359607,,,Comput. Chem. Eng.,journals/cce/MalutaEJKK17,2020-10-26,,,,,322-338,,,,,A novel factorial design search to determine realizable constant sets for a multi-mechanism model of mixing sensitive precipitation.,,,db/journals/cce/cce106.html#MalutaEJKK17,106,2017.0
37120,Chris Antoniou|Jeremy G. VanAntwerp|Jörg Thömmes|Kristen A. Severson|Richard D. Braatz|Venkatesh Natarajan,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2015.05.006,,,Comput. Chem. Eng.,journals/cce/SeversonVNATB15,2020-05-18,,,,,30-36,,,,,Elastic net with Monte Carlo sampling for data-based modeling in biopharmaceutical manufacturing facilities.,,,db/journals/cce/cce80.html#SeversonVNATB15,80,2015.0
37121,Giovani C. Nunes|Oscar D. Crisalle|Serkan Kincal,,0000-0001-7567-0103,,,,,,,,,https://doi.org/10.1016/S0098-1354(03)00187-X,,,Comput. Chem. Eng.,journals/cce/NunesKC04,2020-05-18,,,,4,581-582,,,,,"Erratum to ""A polynomial perspective on the stability of multivariable predictive controllers"" [Comput. Chem. Eng. 27 (2003) 1097-1111]",,,db/journals/cce/cce28.html#NunesKC04,28,2004.0
37122,David Leal|David Price|Katsube Masaki|Matthew West 0002|Rafael Batres|Tetsuo Fuchino|Yuji Naka|Yukiyasu Shimada,,0000-0002-8934-5632,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2006.07.004|https://www.wikidata.org/entity/Q57971668,,,Comput. Chem. Eng.,journals/cce/BatresWLPMSFN07,2020-05-18,,,,5-6,519-534,,,,,An upper ontology based on ISO 15926.,,,db/journals/cce/cce31.html#BatresWLPMSFN07,31,2007.0
37123,Alessandro Di Pretoro|Flavio Manenti|Ludovic Montastruc|Xavier Joulia,,0000-0001-7394-5396,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2020.106831,,,Comput. Chem. Eng.,journals/cce/PretoroMMJ20,2020-10-26,,,,,106831,,,,,Flexibility assessment of a biorefinery distillation train: Optimal design under uncertain conditions.,,,db/journals/cce/cce138.html#PretoroMMJ20,138,2020.0
37124,J. Sadhukhan|R. Smith,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2006.07.010,,,Comput. Chem. Eng.,journals/cce/SadhukhanS07,2020-05-18,,,,5-6,535-551,,,,,Synthesis of industrial systems based on value analysis.,,,db/journals/cce/cce31.html#SadhukhanS07,31,2007.0
37125,Eliseo Ranzi|R. Grana|S. Sommariva|Sauro Pierucci|Tiziano Maffe,,0000-0002-1395-6074|0000-0003-2965-6479,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2011.01.036,,,Comput. Chem. Eng.,journals/cce/SommarivaGMPR11,2020-05-18,,,,5,928-935,,,,,A kinetic approach to the mathematical model of fixed bed gasifiers.,,,db/journals/cce/cce35.html#SommarivaGMPR11,35,2011.0
37126,Abdulla Malek|Ali S. Almansoori|Nahla Alamoodi|Prodromos Daoutidis,,0000-0002-0789-5105,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2017.01.011,,,Comput. Chem. Eng.,journals/cce/MalekAAD17,2020-05-18,,,,,317-327,,,2,,Optimal dynamic operation of microalgae cultivation coupled with recovery of flue gas CO,,,db/journals/cce/cce105.html#MalekAAD17,105,2017.0
37127,B. J. Glasser|J. Johri,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2004.08.003,,,Comput. Chem. Eng.,journals/cce/JohriG04,2020-05-18,,,,12,2677-2693,,,,,A bifurcation approach to understanding instabilities in gas-fluidized beds using a single phase compressible flow model.,,,db/journals/cce/cce28.html#JohriG04,28,2004.0
37128,A. P. Hume|J. Petera|L. R. Weatherley|T. Gawrysiak,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2006.11.010,,,Comput. Chem. Eng.,journals/cce/PeteraWHG07,2020-05-18,,,,11,1369-1388,,,,,"A finite element algorithm for particle/droplet trajectory tracking, tested in a liquid-liquid system in the presence of an external electric field.",,,db/journals/cce/cce31.html#PeteraWHG07,31,2007.0
37129,Bikram Sharda|John M. Wassick|Matt Morrison|Nikolaos V. Sahinidis|Satyajith Amaran|Scott J. Bury|Scott Miller,,0000-0003-2087-9131|0000-0003-4852-2169,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2014.08.003,,,Comput. Chem. Eng.,journals/cce/AmaranSSMBMW15,2020-05-18,,,,,145-158,,,,,Long-term turnaround planning for integrated chemical sites.,,,db/journals/cce/cce72.html#AmaranSSMBMW15,72,2015.0
37130,Francesco Coletti|Graham T. Polley|Sandro Macchietto,,0000-0001-6096-8126|0000-0001-9445-0077,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2011.01.027,,,Comput. Chem. Eng.,journals/cce/ColettiMP11,2020-05-18,,,,5,907-917,,,,,Effects of fouling on performance of retrofitted heat exchanger networks: A thermo-hydraulic based analysis.,,,db/journals/cce/cce35.html#ColettiMP11,35,2011.0
37131,Ignacio E. Grossmann|Nicolas W. Sawaya,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2005.04.004,,,Comput. Chem. Eng.,journals/cce/SawayaG05,2020-05-18,,,,9,1891-1913,,,,,A cutting plane method for solving linear generalized disjunctive programming problems.,,,db/journals/cce/cce29.html#SawayaG05,29,2005.0
37132,Marco S. Reis|Pedro M. Saraiva|Rodolfo Oliveira|Tiago Dias,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2020.106912,,,Comput. Chem. Eng.,journals/cce/DiasOSR20,2020-07-14,,,,,106912,,,,,Predictive analytics in the petrochemical industry: Research Octane Number (RON) forecasting and analysis in an industrial catalytic reforming unit.,,,db/journals/cce/cce139.html#DiasOSR20,139,2020.0
37133,C. Y. Li|E. Q. Wang|J. Wang|Y. Chang,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2007.06.001,,,Comput. Chem. Eng.,journals/cce/WangCWL08,2020-05-18,,,,6,1316-1324,,,,,Bifurcation analysis for MTBE synthesis in a suspension catalytic distillation column.,,,db/journals/cce/cce32.html#WangCWL08,32,2008.0
37134,Ignacio E. Grossmann|Lorenz T. Biegler|Ravindra S. Kamath,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2010.02.029,,,Comput. Chem. Eng.,journals/cce/KamathGB10,2020-05-18,,,,8,1312-1319,,,,,Aggregate models based on improved group methods for simulation and optimization of distillation systems.,,,db/journals/cce/cce34.html#KamathGB10,34,2010.0
37135,Kwang Seok Kim|Laurent Simon,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2008.12.001,,,Comput. Chem. Eng.,journals/cce/KimandS09,2020-05-18,,,,6,1212-1219,,,,,Optimal intravenous bolus-infusion drug-dosage regimen based on two-compartment pharmacokinetic models.,,,db/journals/cce/cce33.html#KimandS09,33,2009.0
37136,Gangshi Hu|Honglu Yu|Jesus Flores-Cerrillo|Jie Yu|Jingyan Chen|Junichi Mori|Lawrence Megan|Mudassir M. Rashid,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2013.05.019,,,Comput. Chem. Eng.,journals/cce/ChenYMRHYFM13,2020-05-18,,,,,40-53,,,,,A non-Gaussian pattern matching based dynamic process monitoring approach and its application to cryogenic air separation process.,,,db/journals/cce/cce58.html#ChenYMRHYFM13,58,2013.0
37137,André Bardow|Björn Bahl|Ludger Leenders|Maike Hennen|Matthias Lampe,,0000-0002-3831-0691|0000-0002-9251-4134,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2019.03.031,,,Comput. Chem. Eng.,journals/cce/LeendersBLHB19,2020-05-18,,,,,496-511,,,,,Optimal design of integrated batch production and utility systems.,,,db/journals/cce/cce128.html#LeendersBLHB19,128,2019.0
37138,Hendrik Rehage|Matthias Kind|S. Scherer,,0000-0001-5298-4556,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2019.06.030,,,Comput. Chem. Eng.,journals/cce/RehageSK19,2020-05-18,,,,,524-537,,,,,A steady-state precipitation model for flowsheet simulation and its application.,,,db/journals/cce/cce128.html#RehageSK19,128,2019.0
37139,Alberto Comazzi|Carlo Pirola|Flavio Manenti|Giulia Bozzano|Magne Hillestad|Marco Galimberti,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2017.03.028,,,Comput. Chem. Eng.,journals/cce/PirolaGCBHM17,2020-05-18,,,,,719-729,,,,,Integrated reactor staging and plant optimization of a Biomass-To-Liquid technology.,,,db/journals/cce/cce106.html#PirolaGCBHM17,106,2017.0
37140,D. Bielievtsov|Kai Sundmacher|Naim Bajçinca|Steffen Hofmann,,0000-0003-3251-0593|0000-0003-3846-7696,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2014.12.015,,,Comput. Chem. Eng.,journals/cce/BajcincaHBS15,2020-05-18,,,,,158-168,,,,,Approximate ODE models for population balance systems.,,,db/journals/cce/cce74.html#BajcincaHBS15,74,2015.0
37141,Bosong Lin|Theodore Wiesner,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2019.03.037,,,Comput. Chem. Eng.,journals/cce/LinW19,2020-05-18,,,,,514-531,,,,,An open source model of a parabolic trough solar field.,,,db/journals/cce/cce125.html#LinW19,125,2019.0
37142,Daniel E. Zak|Francis J. Doyle III|Jörg Stelling,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2004.08.021,,,Comput. Chem. Eng.,journals/cce/ZakSD05,2020-05-18,,,,3,663-673,,,,,Sensitivity analysis of oscillatory (bio)chemical systems.,,,db/journals/cce/cce29.html#ZakSD05,29,2005.0
37143,Brandon Corbett|Prashant Mhaskar|Thomas A. Adams II|Vida Meidanshahi,,0000-0002-9871-9851,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2017.03.011|https://www.wikidata.org/entity/Q57751220,,,Comput. Chem. Eng.,journals/cce/MeidanshahiCAM17,2020-05-18,,,,,39-57,,,,,Subspace model identification and model predictive control based cost analysis of a semicontinuous distillation process.,,,db/journals/cce/cce103.html#MeidanshahiCAM17,103,2017.0
37144,Jay H. Lee|Seongmin Heo,,0000-0003-4658-2141,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2019.05.011,,,Comput. Chem. Eng.,journals/cce/HeoL19,2020-10-26,,,,,1-10,,,,,Parallel neural networks for improved nonlinear principal component analysis.,,,db/journals/cce/cce127.html#HeoL19,127,2019.0
37145,Alexander M. Niziolek|Christodoulos A. Floudas|Onur Onel,,,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2016.07.024,,,Comput. Chem. Eng.,journals/cce/NiziolekOF17,2020-05-18,,,,,169-187,,,,,"Municipal solid waste to liquid transportation fuels, olefins, and aromatics: Process synthesis and deterministic global optimization.",,,db/journals/cce/cce102.html#NiziolekOF17,102,2017.0
37146,Catherine Charcosset|Denis Mangin|François Puel|Roland Kieffer,,0000-0001-6059-7273|0000-0003-2337-1405,,,,,,,,,https://doi.org/10.1016/j.compchemeng.2007.06.013,,,Comput. Chem. Eng.,journals/cce/KiefferCPM08,2020-05-18,,,,6,1325-1333,,,,,Numerical simulation of mass transfer in a liquid-liquid membrane contactor for laminar flow conditions.,,,db/journals/cce/cce32.html#KiefferCPM08,32,2008.0
